survey_id,site_code,location_type,survey_date,time_start,time_end,observer,disturbances,sight_obstruct,noise_level,site_condition
9765,U-18B,PASS,2021-01-02,08:42:00,08:57:00,AlLa,False,70.0,low,partly cloudy
9767,U-18,PASS,2021-01-02,07:34:00,07:49:00,AlLa,False,20.0,low,"37 F, partly cloudy"
9766,U-18C,PASS,2021-01-02,08:09:00,08:24:00,AlLa,False,45.0,low,"partly cloudy, 37 F"
9764,T-19,ESCA,2021-01-02,09:19:00,09:34:00,AlLa,False,35.0,low,"mostly clear skies, 40 F"
9763,SMW,desert_fertilization,2021-01-02,10:16:00,10:31:00,AlLa,True,10.0,low,"mostly clear skies, 47 F, layer of smog over city in distance, continuous gunshots way off in the west, 2 horseback riders trotted by ~50 m away during count"
10691,I-11,ESCA,2021-01-04,10:54:00,11:09:00,KrGo,True,5.0,low,Man ran by point. Male ANHU heard displaying before the count.
10316,I-17,ESCA,2021-01-04,07:53:00,08:08:00,KrGo,False,10.0,high,recent grading of the dirt road (lower) and earth moving
10315,G-15,ESCA,2021-01-04,09:03:00,09:18:00,KrGo,False,5.0,low,flushed a RTHA 37m from the point upon arrival. very quiet at the point 
10279,W-15,ESCA,2021-01-04,10:18:00,10:33:00,KrGo,True,40.0,low,power yard tools both east to west of the point made audial detection difficult during the last 5 minutes of the count
9963,Ave67_dwn_B1,SRBP,2021-01-05,08:37:00,08:52:00,JoPaDa,False,5.0,high,2nd observer Shero Holland
9962,BM_mid_B2,SRBP,2021-01-05,10:22:00,10:37:00,JoPaDa,False,95.0,low,2nd observer Shero Holland
10318,O-9,ESCA,2021-01-05,08:52:00,09:07:00,KrGo,False,0.0,low,flushed a large flock of WCSP upon arrival
9964,Ave35_dwn_B1,SRBP,2021-01-05,07:47:00,08:02:00,JoPaDa,False,60.0,high,2nd observer Shero Holland
10317,F-8,ESCA,2021-01-05,10:40:00,10:55:00,KrGo,False,10.0,low,quiet
10311,N-12,ESCA,2021-01-05,07:40:00,07:55:00,KrGo,False,20.0,high,
9866,AB-19,ESCA,2021-01-06,08:46:00,09:01:00,AlLa,True,60.0,low,"Clear skies, sprinklers turned on at house adjacent to point during count."
10284,Q-15,PASS,2021-01-06,07:51:00,08:06:00,KrGo,True,30.0,none,"2 domestic cats moving around the point, rooster crowing"
9867,Y-19,ESCA,2021-01-06,07:40:00,07:55:00,AlLa,False,55.0,low,"40 F, clear skies"
9865,Z-23,ESCA,2021-01-06,10:03:00,10:18:00,AlLa,False,40.0,low,"Clear skies, quiet street for most of count"
10285,Q-15C,PASS,2021-01-06,09:15:00,09:30:00,KrGo,True,35.0,none,"construction walls being built to the noth, predator cat walking the roof of a house"
10286,WTM,desert_fertilization,2021-01-06,10:36:00,10:51:00,KrGo,False,10.0,low,"warm, sunny, thin partly cloudy"
10323,V-14B,PASS,2021-01-07,09:23:00,09:38:00,KrGo,True,20.0,low,avian predator: COHA observed close to the point during the count
10322,V-14C,PASS,2021-01-07,09:55:00,10:10:00,KrGo,False,25.0,low,
9960,AF-12,ESCA,2021-01-07,08:05:00,08:20:00,JoPaDa,False,5.0,low,
9870,U-21,PASS,2021-01-07,08:19:00,08:34:00,AlLa,False,30.0,low,Clear skies
9869,U-21C,PASS,2021-01-07,09:06:00,09:21:00,AlLa,True,35.0,low,"46 F, clear skies, one car pulled out of driveway at house east of point"
10328,V-14,ESCA,2021-01-07,08:44:00,08:59:00,KrGo,False,30.0,low,"pet cockatiel  heard, WCSP heard calling and singing before the count. saguaro has been removed from 1242"
10326,PWP,desert_fertilization,2021-01-07,07:50:00,08:05:00,KrGo,False,15.0,low,"flushed modo from the point upon arrival. hikers on trails mixed flocks of sparrow moving around area and foraging (WCSP, BRSP, BTSP)"
9868,V-20,ESCA,2021-01-07,10:42:00,10:57:00,AlLa,False,20.0,low,"Clear skies, some bikers/hikers in area"
9961,AD-10,ESCA,2021-01-07,09:15:00,09:30:00,JoPaDa,False,25.0,low,"Max sound meter reading, as always, is due to wind."
9871,U-21B,PASS,2021-01-07,07:41:00,07:56:00,AlLa,False,50.0,low,"Clear skies, quiet street"
10332,U-12,ESCA,2021-01-08,09:42:00,09:57:00,KrGo,False,25.0,low,
10329,T-11,ESCA,2021-01-08,08:58:00,09:13:00,KrGo,True,20.0,low,"something flushed RFLO to the north, domestic cat near the point "
10333,U-8,ESCA,2021-01-08,08:06:00,08:21:00,KrGo,False,5.0,low,quiet
10331,U-13,ESCA,2021-01-08,10:36:00,10:51:00,KrGo,False,30.0,low,"quiet, onchosiphon pulluliferum has appeared along the trail, lots of GAQU along the trail"
10330,U-18,PASS,2021-01-08,10:36:00,10:51:00,KrGo,False,30.0,low,"quiet, onchosophon pulluliferum has appeared along the trail, losts of GAQU along the trail"
10347,T-13,ESCA,2021-01-09,07:47:00,08:03:00,KrGo,False,55.0,low,
9958,Tonto_up_B1,SRBP,2021-01-09,08:05:00,08:20:00,JoPaDa,True,,low,~8 GAQU roosting in tamarisk adjacent to point. Horses surrounding me during count and crossing the river.
10346,7-11B,PASS,2021-01-09,09:14:00,09:29:00,KrGo,False,25.0,low,
10345,7-11A,PASS,2021-01-09,09:51:00,10:06:00,KrGo,False,45.0,low,
9957,SRR,desert_fertilization,2021-01-09,09:20:00,09:35:00,JoPaDa,False,30.0,low,
10348,7-11C,PASS,2021-01-09,08:37:00,08:53:00,KrGo,False,45.0,high,"houses continue to be constructed to the immediate west, blocking the view. generator running, construction none. stopped for one minute to talk to construction worker"
9959,UMP,desert_fertilization,2021-01-09,10:19:00,10:34:00,JoPaDa,False,50.0,low,
9875,PWRC,PASS,2021-01-10,07:35:00,07:50:00,AlLa,False,40.0,low,"Clear skies, 36 F, very quiet street"
9872,AE-23,ESCA,2021-01-10,10:09:00,10:24:00,AlLa,False,15.0,low,Clear skies
9874,PWRB,PASS,2021-01-10,08:34:00,08:49:00,AlLa,False,55.0,low,Clear skies
9873,PWRA,PASS,2021-01-10,09:21:00,09:36:00,AlLa,False,30.0,low,"Clear sky, 42 F"
9878,F-8,ESCA,2021-01-11,07:54:00,08:09:00,AlLa,False,10.0,low,"mostly clear skies, 34 F"
9876,N-12,ESCA,2021-01-11,10:19:00,10:34:00,AlLa,False,40.0,low,"Clear skies, 57 F, sustained 5-10 mph wind"
9877,O-9,ESCA,2021-01-11,09:19:00,09:34:00,AlLa,False,0.0,low,"Clear skies, constant 5-10 mph wind"
9953,R-18,PASS,2021-01-11,10:16:00,10:31:00,JoPaDa,False,65.0,low,
9954,R-18B,PASS,2021-01-11,09:40:00,09:55:00,JoPaDa,False,70.0,high,Multiple raptors hunting the area causing near constant dove FT in all directions
9955,EMP,desert_fertilization,2021-01-11,08:25:00,08:40:00,JoPaDa,False,15.0,low,
9956,R-18C,PASS,2021-01-11,10:52:00,11:07:00,JoPaDa,False,20.0,high,
10321,AD-10,ESCA,2021-01-12,07:58:00,08:13:00,KrGo,False,30.0,low,"quiet clear sky, biting cold breeze"
9928,Rio_mid_B2,SRBP,2021-01-12,11:05:00,11:20:00,JoPaDa,False,80.0,low,Sound meter out of batteries. 2nd observer Shero Holland.
9926,Priest_dwn_B1,SRBP,2021-01-12,10:05:00,10:20:00,JoPaDa,False,35.0,high,Sound meter out of batteries. 2nd observer Shero Holland.
10327,AF-12,ESCA,2021-01-12,09:19:00,09:34:00,KrGo,False,5.0,low,"very quiet, clear sky, sunny, biting cold breeze, for the most part the silence was defeaning "
9930,Price_up_B1,SRBP,2021-01-12,08:19:00,08:34:00,JoPaDa,False,100.0,low,20-25 PISI flew over right after count. 2nd observer Shero Holland. WIWR heard then visually confirmed.
10320,SRR,desert_fertilization,2021-01-13,09:11:00,09:26:00,KrGo,False,20.0,low,"very quiet, cool morning, part thin cloud/sunny. large flock of BTSP and WCSP close to the point before the count. people rv camping to the west"
10319,UMP,desert_fertilization,2021-01-13,08:00:00,08:15:00,KrGo,False,40.0,low,"flushed hofi from point upon arrival, cool morning thin partly cloudy"
9920,TRSC,PASS,2021-01-13,09:22:00,09:37:00,JoPaDa,False,55.0,low,
9921,TRSB,PASS,2021-01-13,08:33:00,08:48:00,JoPaDa,False,35.0,low,
9923,P-16,ESCA,2021-01-13,08:00:00,08:15:00,JoPaDa,False,50.0,low,Sound meter out of batteries
9924,TRSA,PASS,2021-01-13,10:00:00,10:15:00,JoPaDa,False,70.0,low,
9881,I-11,ESCA,2021-01-14,07:52:00,08:07:00,AlLa,False,10.0,low,"delayed start - waited for landscaping crew to finish working at point, 44 F"
9879,I-17,ESCA,2021-01-14,10:19:00,10:34:00,AlLa,False,30.0,low,thin layer of cloud cover
10176,Tonto_up_B1,SRBP,2021-01-14,08:29:00,08:44:00,KrGo,False,50.0,low,"Flushed BEKI, AGWT, and GAQU on approach to point."
9880,G-15,ESCA,2021-01-14,08:59:00,09:14:00,AlLa,False,5.0,low,"thin layer of cloud cover, 49 F"
9884,Q-15C,PASS,2021-01-16,08:47:00,09:02:00,AlLa,False,45.0,low,partly cloudy
9883,Q-15B,PASS,2021-01-16,09:24:00,09:39:00,AlLa,True,40.0,low,"mostly clear skies, dogs barking loudly in yard of house west of point for minute mid count"
9882,Q-15,PASS,2021-01-16,09:55:00,10:10:00,AlLa,True,40.0,low,"mostly clear sky, 2 cars pulled into driveway at house across from point to west"
9885,WTM,desert_fertilization,2021-01-16,07:34:00,07:49:00,AlLa,False,15.0,low,"partly cloudy, 45 F"
9897,UMP,desert_fertilization,2021-01-18,07:37:00,07:52:00,AlLa,False,60.0,low,"clear skies, a few hikers and bikers in area"
9918,I-17,ESCA,2021-01-18,10:15:00,10:30:00,JoPaDa,False,20.0,high,Roads are freshly graded.
9917,I-11,ESCA,2021-01-18,08:20:00,08:35:00,JoPaDa,True,25.0,high,THIS SURVEY SHOULD BE VOIDED--COLLECTED AT WRONG POINT. Resurveyed later in the season
9919,G-15,ESCA,2021-01-18,09:22:00,09:37:00,JoPaDa,False,10.0,low,
9895,Tonto_up_B1,SRBP,2021-01-18,10:34:00,10:49:00,AlLa,False,60.0,low,"Partly cloudy, group of horseback riders passing point when I arrived"
9896,SRR,desert_fertilization,2021-01-18,08:49:00,09:04:00,AlLa,False,30.0,low,partly cloudy skies
10218,Priest_dwn_B1,SRBP,2021-01-20,09:29:00,09:44:00,KrGo,False,35.0,high,Escort: Alaina Lamb.
9899,AF-12,ESCA,2021-01-21,09:32:00,09:47:00,AlLa,False,10.0,low,"overcast, 57 F, rain earlier in day"
9898,AD-10,ESCA,2021-01-21,07:51:00,08:06:00,AlLa,True,35.0,low,"Delayed start - waited for rain to slow. Rain shower before count, overcast and 52 F during count. Helicopter flew directly overhead during count."
9902,BM_mid_B2,SRBP,2021-01-22,08:01:00,08:16:00,AlLa,True,85.0,low,"overcast, light rain, 2 fishermen and dog passed through during count, Shero as safety escort"
10352,Rio_mid_B2,SRBP,2021-01-22,09:45:00,10:00:00,KrGo,False,70.0,low,escort: parker davis
9900,Ave35_dwn_B1,SRBP,2021-01-22,10:04:00,10:19:00,AlLa,False,50.0,high,"overcast, rain earlier in day, Shero as 2nd observer"
9901,Ave67_dwn_B1,SRBP,2021-01-22,09:15:00,09:30:00,AlLa,False,15.0,low,"overcast, showers earlier in day, noisy street, Shero as 2nd observer"
9908,U-18,PASS,2021-01-23,10:05:00,10:20:00,JoPaDa,False,25.0,high,
9914,T-19,ESCA,2021-01-23,08:45:00,09:00:00,JoPaDa,True,25.0,high,Sheep baying and dogs barking
9907,SMW,desert_fertilization,2021-01-23,07:47:00,08:02:00,JoPaDa,False,10.0,low,"Sound max, as always, was wind."
9915,U-18B,PASS,2021-01-23,09:15:00,09:30:00,JoPaDa,False,70.0,high,
9916,U-18C,PASS,2021-01-23,09:43:00,09:58:00,JoPaDa,True,55.0,low,Loose dogs barking
9638,Q-15C,PASS,2021-01-26,09:24:00,09:39:00,JoPaDa,False,55.0,low,farm field to north is being developed
9639,WTM,desert_fertilization,2021-01-26,08:05:00,08:20:00,JoPaDa,False,15.0,low,"count started calm, middle had gust and drizzling rain and ended calm.  Max sound as always is the wind."
10384,Ave67_dwn_B1,SRBP,2021-01-26,10:14:00,10:29:00,KrGo,False,10.0,low,Escort: shero holland. Additional 1st winter RTHA observed after the count
10386,Ave35_dwn_B1,SRBP,2021-01-27,07:43:00,07:58:00,KrGo,False,35.0,high,cold morning. escort: parker davis
9904,Priest_dwn_B1,SRBP,2021-01-27,08:52:00,09:07:00,AlLa,False,50.0,high,"clear skies, 40 F, Shero as 2nd observer, campfire at nearby encampment"
9903,Rio_mid_B2,SRBP,2021-01-27,07:41:00,07:56:00,AlLa,False,80.0,low,"light fog over river, Shero as 2nd observer, 37 F"
9905,Price_up_B1,SRBP,2021-01-27,10:27:00,10:42:00,AlLa,False,100.0,low,"Shero as 2nd observer, clear skies, 53 F, no standing water at point"
10372,BM_mid_B2,SRBP,2021-01-28,10:39:00,10:54:00,KrGo,False,70.0,low,escort: alaina lamb. Flushed GRHE close to the point upon arrival
9906,I-11,ESCA,2021-01-30,10:48:00,11:03:00,JoPaDa,False,10.0,high,
9658,N-12,ESCA,2021-01-30,09:45:00,10:00:00,JoPaDa,False,65.0,high,
10425,Price_up_B1,SRBP,2021-01-30,10:54:00,11:09:00,KrGo,False,100.0,high,escort: shero holland. almost constant air traffic making audial detection difficult
9752,O-9,ESCA,2021-01-30,08:55:00,09:10:00,JoPaDa,False,0.0,low,
10276,AA-9,PASS,2021-02-01,08:49:00,09:04:00,KrGo,False,30.0,low,female costa's hummingbird observed before the count
10220,AA-9C,PASS,2021-02-01,09:44:00,09:59:00,KrGo,True,15.0,low,"overcast, leaf blower during last minute "
9680,X-8,ESCA,2021-02-01,07:53:00,08:08:00,KrGo,False,25.0,low,"SSHA, observed from the point 5mins before the count began.  Two hummingbirds mobbing it."
10219,AA-9B,PASS,2021-02-01,10:15:00,10:30:00,KrGo,True,50.0,low,"people close to the count, overcast"
10314,IBWB,PASS,2021-02-02,09:58:00,10:13:00,KrGo,False,30.0,low,mostly sunny
10313,X-17C,PASS,2021-02-02,07:35:00,07:50:00,KrGo,False,25.0,high,anti-bird spikes have been fitted to the street lamp at the point. birds used to perch here at 0-5m
10221,X-17,PASS,2021-02-02,08:36:00,09:51:00,KrGo,False,25.0,high,passing traffic
10282,IBWC,PASS,2021-02-02,09:21:00,09:36:00,KrGo,False,30.0,low,"mostly sunny, point opposite park-runners, dog walkers, cyclist, etc"
10325,X-17B,PASS,2021-02-02,08:06:00,08:21:00,KrGo,True,45.0,high,"crew removing dead tree-chainsaw, wood chipper, apartments to the west are now fenced off. future construction? did not detect HOSP this time "
10693,IBWA,PASS,2021-02-02,10:28:00,10:43:00,KrGo,False,25.0,low,mostly sunny.
10275,W-15B,PASS,2021-02-04,09:45:00,10:00:00,KrGo,True,25.0,low,CBTH with broken mandibles in area (otherwise looks healthy) contractors ~25m to the east
10222,W-15C,PASS,2021-02-04,08:54:00,09:09:00,KrGo,True,15.0,low,contractor with pick-up truck close to point
9640,Q-15B,PASS,2021-02-04,07:45:00,08:00:00,JoPaDa,False,50.0,high,
10692,DBG,desert_fertilization,2021-02-04,07:30:00,07:45:00,KrGo,False,10.0,low,Papago park riparian. City disert/park. Lots of walkers. Eared-grebe on pond to the south. Point in desert canal to the east and pond to the south. [illegible]
9657,Q-15,PASS,2021-02-04,08:15:00,08:30:00,JoPaDa,False,45.0,low,
9656,F-8,ESCA,2021-02-04,09:45:00,10:00:00,JoPaDa,True,5.0,low,real estate man talked to me for a couple minutes - I paused the count
9967,TRSC,PASS,2021-03-08,08:30:00,08:45:00,KrGo,False,35.0,low,
9965,P-16,ESCA,2021-03-08,07:03:00,07:18:00,KrGo,False,40.0,low,overcast
9968,TRSA,PASS,2021-03-08,09:07:00,09:22:00,KrGo,True,45.0,low,Resident working in front yard - trimmer and leaf blower - during final 6 minutes. Made detection difficult.
9966,TRSB,PASS,2021-03-08,07:51:00,08:06:00,KrGo,False,30.0,low,Caged lovebird (Agapornis). Flock of HOSP (8+) seen to the North after the count.
9970,R-18B,PASS,2021-03-09,08:45:00,09:00:00,KrGo,False,30.0,low,partly cloudy
9977,R-18,PASS,2021-03-09,09:26:00,09:41:00,KrGo,False,35.0,low,Sound meter stopped working without any warning. Flock of EUST observed after the count.
9978,R-18C,PASS,2021-03-09,10:10:00,10:25:00,KrGo,False,,low,
9645,W-15B,PASS,2021-03-09,08:55:00,09:10:00,JoPaDa,True,40.0,low,Paused count to talk to neighbor for a few minutes.
9643,PWRC,PASS,2021-03-09,06:43:00,06:58:00,JoPaDa,False,30.0,low,
9641,W-15,ESCA,2021-03-09,09:32:00,09:47:00,JoPaDa,False,65.0,low,
9644,DBG,desert_fertilization,2021-03-09,07:20:00,07:35:00,JoPaDa,False,15.0,high,
9642,W-15C,PASS,2021-03-09,08:20:00,08:35:00,JoPaDa,False,35.0,low,
9969,EMP,desert_fertilization,2021-03-09,07:30:00,07:45:00,KrGo,False,10.0,low,Overcast. GRYE flyover before the count. Hikers on park trails. EUST using Saguaros.
9980,T-19,ESCA,2021-03-10,07:49:00,08:04:00,KrGo,False,10.0,high,some standing water near the point (irrigation)
9982,U-18C,PASS,2021-03-10,09:06:00,09:21:00,KrGo,False,30.0,low,"cage birds to the NE (budgerigars, cockatiels)"
9983,U-18,PASS,2021-03-10,09:39:00,09:54:00,KrGo,False,15.0,low,
9979,SMW,desert_fertilization,2021-03-10,06:47:00,07:02:00,KrGo,False,5.0,low,"cool morning, 47 F"
9981,U-18B,PASS,2021-03-10,08:32:00,08:47:00,KrGo,False,50.0,low,
9647,AA-9,PASS,2021-03-11,08:05:00,08:20:00,JoPaDa,False,50.0,low,
9490,PWP,desert_fertilization,2021-03-11,08:43:00,08:58:00,AlLa,False,15.0,none,"51°, partly cloudy, wind starting to pick up"
9489,V-14,ESCA,2021-03-11,08:01:00,08:16:00,AlLa,False,40.0,low,partly cloudy
9488,V-14B,PASS,2021-03-11,07:31:00,07:46:00,AlLa,False,25.0,low,partly cloudy skies
9487,V-14C,PASS,2021-03-11,06:50:00,07:05:00,AlLa,False,50.0,low,"47°F, partly cloudy"
9648,AA-9C,PASS,2021-03-11,08:50:00,09:05:00,JoPaDa,False,45.0,low,
9649,AA-9B,PASS,2021-03-11,09:22:00,09:37:00,JoPaDa,False,60.0,low,max sound is wind
9646,X-8,ESCA,2021-03-11,07:16:00,07:31:00,JoPaDa,False,40.0,low,
9491,7-11A,PASS,2021-03-13,06:48:00,07:03:00,AlLa,False,50.0,low,"mostly cloudy, rained previous night, 45°"
9494,T-13,ESCA,2021-03-13,10:01:00,10:16:00,AlLa,False,60.0,low,partly cloudy
9493,7-11C,PASS,2021-03-13,07:46:00,08:01:00,AlLa,False,60.0,low,"partly cloudy, lots of standing puddles from yesterdays rain"
9492,7-11B,PASS,2021-03-13,07:20:00,07:35:00,AlLa,False,25.0,low,"partly cloudy, 46°"
9496,U-12,ESCA,2021-03-14,07:39:00,07:54:00,AlLa,False,25.0,low,clear skies 44°
9498,U-8,ESCA,2021-03-14,09:10:00,09:25:00,AlLa,False,15.0,low,clear skies 52°
9497,T-11,ESCA,2021-03-14,08:24:00,08:39:00,AlLa,False,25.0,low,clear skies 48°
9655,IBWA,PASS,2021-03-14,09:52:00,10:07:00,JoPaDa,False,60.0,low,
9654,IBWB,PASS,2021-03-14,09:22:00,09:37:00,JoPaDa,False,55.0,low,
9653,IBWC,PASS,2021-03-14,08:47:00,09:02:00,JoPaDa,False,40.0,low,
9652,X-17,PASS,2021-03-14,08:03:00,08:18:00,JoPaDa,,45.0,high,
9651,X-17B,PASS,2021-03-14,07:30:00,07:45:00,JoPaDa,False,50.0,high,
9650,X-17C,PASS,2021-03-14,07:02:00,07:17:00,JoPaDa,False,40.0,low,
9495,U-13,ESCA,2021-03-14,06:57:00,07:12:00,AlLa,False,35.0,low,44° clear skies
9659,U-13,ESCA,2021-03-15,09:46:00,10:01:00,JoPaDa,False,30.0,low,
9984,I-11,ESCA,2021-03-15,07:11:00,07:26:00,KrGo,True,10.0,low,"Overcast. People walking dogs. Truck with engine running, unloading construction materials. Made audial detection difficult."
9661,T-11,ESCA,2021-03-15,08:16:00,08:31:00,JoPaDa,False,45.0,low,
9660,U-8,ESCA,2021-03-15,07:20:00,07:35:00,JoPaDa,False,15.0,low,
10011,I-17,ESCA,2021-03-15,09:48:00,10:03:00,KrGo,False,10.0,high,Recent earth moving activity and grading along dirt road.
9662,U-12,ESCA,2021-03-15,08:57:00,09:12:00,JoPaDa,False,50.0,low,
9985,G-15,ESCA,2021-03-15,08:35:00,08:50:00,KrGo,False,0.0,low,Two BETH heard singing in the area before the count. Flushed RTHA from saguaro upon arrival at the point (40m). BUOW heard calling in area.
10014,N-12,ESCA,2021-03-16,10:00:00,10:15:00,KrGo,,30.0,high,"Recent rain, partly cloudy"
10012,F-8,ESCA,2021-03-16,07:20:00,07:35:00,KrGo,False,5.0,low,"Overcast, cool morning"
10013,O-9,ESCA,2021-03-16,09:02:00,09:17:00,KrGo,False,0.0,low,overcast
10017,Q-15B,PASS,2021-03-17,09:28:00,09:43:00,KrGo,False,40.0,high,
9562,Y-19,ESCA,2021-03-17,08:56:00,09:11:00,AlLa,False,50.0,low,"clear skies, 52 ° F"
10018,Q-15,PASS,2021-03-17,10:00:00,10:15:00,KrGo,True,30.0,low,Undergoing road resurfacing. Cat - predator within 20m.
9666,V-14C,PASS,2021-03-17,08:45:00,09:00:00,JoPaDa,False,60.0,low,
10016,Q-15C,PASS,2021-03-17,08:42:00,08:57:00,KrGo,False,35.0,low,
10015,WTM,desert_fertilization,2021-03-17,06:55:00,07:10:00,KrGo,False,10.0,low,"cool morning, 42 F, clear and sunny."
10324,Z-23,ESCA,2021-03-17,06:44:00,06:59:00,AlLa,False,45.0,low,"clear skies, 42 farenheit, neighborhood very quiet"
9663,V-14B,PASS,2021-03-17,08:15:00,08:30:00,JoPaDa,False,45.0,low,
9664,V-14,ESCA,2021-03-17,07:47:00,08:02:00,JoPaDa,False,45.0,low,Saguaro in adjacent yard has been removed
9665,PWP,desert_fertilization,2021-03-17,07:11:00,07:26:00,JoPaDa,False,15.0,low,
9500,AB-19,ESCA,2021-03-17,07:52:00,08:07:00,AlLa,False,50.0,low,"clear skies, 45 °F"
9677,T-13,ESCA,2021-03-18,07:05:00,07:20:00,JoPaDa,False,60.0,low,
9678,7-11A,PASS,2021-03-18,08:55:00,09:10:00,JoPaDa,False,70.0,high,
9675,7-11B,PASS,2021-03-18,08:22:00,08:37:00,JoPaDa,False,45.0,high,
9676,7-11C,PASS,2021-03-18,07:58:00,08:13:00,JoPaDa,False,80.0,high,Construction finished to the west. More construction to the NE (Habitat for Humanity).
9668,PWRC,PASS,2021-03-20,09:01:00,09:16:00,AlLa,False,30.0,low,"clear skies, 63°F"
9669,PWRB,PASS,2021-03-20,08:21:00,08:36:00,AlLa,False,40.0,low,clear skies
9667,AE-23,ESCA,2021-03-20,06:51:00,07:06:00,AlLa,False,20.0,low,"55°f, clear skies"
9670,PWRA,PASS,2021-03-20,07:34:00,07:49:00,AlLa,True,35.0,low,"clear skies, 56 °F, orange blossoms smell AMAZING, landscape crew pulled up to house NE of point ~2 minutes from end of survey."
9673,U-21,PASS,2021-03-21,09:29:00,09:44:00,AlLa,False,45.0,low,"clear skies, light breeze"
9674,V-20,ESCA,2021-03-21,07:30:00,07:45:00,AlLa,False,30.0,low,"clear skies, many hikers and bikers in area, 62 °F"
9671,U-21B,PASS,2021-03-21,09:59:00,10:14:00,AlLa,False,50.0,low,"clear skies, breezy, with occasional guests"
9672,U-21C,PASS,2021-03-21,08:52:00,09:07:00,AlLa,False,35.0,low,"clear skies, breezy"
9683,P-16,ESCA,2021-03-23,09:15:00,09:30:00,JoPaDa,False,55.0,low,
10019,V-20,ESCA,2021-03-23,07:09:00,07:24:00,KrGo,False,15.0,low,"Partly cloudy, cool morning."
9681,TRSB,PASS,2021-03-23,08:05:00,08:20:00,JoPaDa,False,35.0,low,
9679,TRSC,PASS,2021-03-23,08:36:00,08:51:00,JoPaDa,False,55.0,low,
10020,U-21,PASS,2021-03-23,09:03:00,09:18:00,KrGo,False,25.0,low,Fouquieria splendens in flower.
9682,TRSA,PASS,2021-03-23,07:23:00,07:38:00,JoPaDa,False,80.0,low,
10023,AE-23,ESCA,2021-03-24,06:48:00,07:03:00,KrGo,False,10.0,high,the new road has become busier
9704,T-19,ESCA,2021-03-24,08:30:00,08:45:00,JoPaDa,False,15.0,high,
10024,PWRA,PASS,2021-03-24,07:47:00,08:04:00,KrGo,True,20.0,low,Flood irrigation running in citrus grove to the northeast. Domestic cat near point. Property owner came out to chat for min. Dog walker stopped for a chat. Resident said she has seen about 10 MOPA. She said the MOPA have been around for ~7 years.
9684,U-18B,PASS,2021-03-24,07:56:00,08:11:00,JoPaDa,False,65.0,high,
10027,PWRB,PASS,2021-03-24,08:35:00,08:50:00,KrGo,False,30.0,low,Pond at the end of Tonto ct.
9686,U-18,PASS,2021-03-24,07:00:00,07:15:00,JoPaDa,False,25.0,high,
9687,SMW,desert_fertilization,2021-03-24,09:27:00,09:42:00,JoPaDa,False,15.0,low,
10034,PWRC,PASS,2021-03-24,09:25:00,09:40:00,KrGo,False,5.0,low,People in the park to the north
9685,U-18C,PASS,2021-03-24,07:25:00,07:40:00,JoPaDa,False,55.0,high,
9501,W-15C,PASS,2021-03-25,07:55:00,08:12:00,AlLa,True,45.0,low,thin layer of cloud cover; paused briefly while lady chatted with me; mostly breezy with periodic gusts
9499,DBG,desert_fertilization,2021-03-25,06:43:00,06:58:00,AlLa,False,15.0,low,"partly cloudy, 51°F, few people hiking nearby"
9502,W-15B,PASS,2021-03-25,08:35:00,08:50:00,AlLa,False,45.0,low,"breezy, mostly cloudy"
9503,W-15,ESCA,2021-03-25,09:09:00,09:24:00,AlLa,False,55.0,low,"overcast, breezy, with occasional gust, 56°F"
9702,R-18B,PASS,2021-03-26,08:21:00,08:36:00,JoPaDa,False,60.0,low,
9703,R-18C,PASS,2021-03-26,07:12:00,07:27:00,JoPaDa,False,15.0,low,
9506,AA-9C,PASS,2021-03-26,08:37:00,08:52:00,AlLa,False,25.0,low,"mostly cloudy, 55°F, breezy with occasional gust"
9507,AA-9B,PASS,2021-03-26,09:13:00,09:28:00,AlLa,True,55.0,low,"overcast, 55°, delayed start waiting for garbage collectors to finish on street, breezy with occasional gust"
9700,EMP,desert_fertilization,2021-03-26,09:35:00,09:50:00,JoPaDa,False,10.0,low,
9505,AA-9,PASS,2021-03-26,07:51:00,08:06:00,AlLa,False,45.0,low,"overcast, 49°F, sunny at the end of survey"
9701,R-18,PASS,2021-03-26,07:49:00,08:04:00,JoPaDa,False,70.0,low,
9504,X-8,ESCA,2021-03-26,06:48:00,07:03:00,AlLa,True,40.0,low,"overcast, brief sprinkle on drive in, restarted survey for lady who stopped to chat with me about project, 48°F"
10021,U-21C,PASS,2021-03-27,06:54:00,07:09:00,KrGo,False,40.0,low,"cool morning, clear and sunny"
9513,IBWA,PASS,2021-03-27,09:43:00,09:58:00,AlLa,True,40.0,low,"clear skies, breeze picking up, 57F, man paused to chat very briefly."
9512,IBWB,PASS,2021-03-27,09:04:00,09:19:00,AlLa,False,40.0,low,clear skies
9511,IBWC,PASS,2021-03-27,08:29:00,08:44:00,AlLa,False,40.0,low,"clear skies, lots of activity at park"
9510,X-17,PASS,2021-03-27,07:44:00,07:59:00,AlLa,False,50.0,low,clear skies
9509,X-17B,PASS,2021-03-27,07:05:00,07:20:00,AlLa,False,45.0,low,clear skies
9508,X-17C,PASS,2021-03-27,06:17:00,06:32:00,AlLa,False,35.0,low,"clear skies, 48°F"
